Unnamed: 0,France,Italy,Portugal,Spain,Austria,Bel-Lux,Denmark,Finland,Germany,Greece,Ireland,Netherlands,Sweden,Switzerland,United Kingdom,Other WEM,Bulgaria,Croatia,Georgia,Hungary,Moldova,Romania,Russia,Ukraine,Other ECA,Australia,New Zealand,Canada,United States,Argentina,Brazil,Chile,Mexico,Uruguay,Other LAC,Algeria,Morocco,South Africa,Tunisia,Turkey,Other AME,China,Hong Kong,India,Japan,Korea,Malaysia,Philippines,Singapore,Taiwan,Thailand,Other Asia Pacific,Other,World,Unnamed: 55,Coeff. of variation
1984,22.349632358713276,31.5472429611179,2.961527225701693,12.5325733845853,0.9616591476954574,0.19894531415959885,0.06611481748120766,4.00574477317223e-05,6.258175059126976,0.8817245107468055,0.003705313915184313,0.17913690625626214,0.0004806893727806676,0.030503746447706533,0.13851865425629573,0.7802589956423529,5.966897327945757,,,5.497584270320898,,1.4320537564090723,0.3407286504060299,,3.0038679479541237,0.17823561368229837,0.01458091097434692,0.0,0.46791104695424823,0.5395938496701653,0.014280480116359002,0.20173595631327695,0.023854210124240632,,0.014761169489139669,2.432368341165642,0.33333805129952715,0.19027287672568094,0.19293669699984048,0.06593455896641491,0.18136009460537275,0.0,0.00608873205522179,0.00020028723865861154,0.0016824128047323369,6.008617159758345e-05,0.00022031596252447268,,0.00851220764299099,0.0,6.008617159758345e-05,0.0006409191637075568,,100.0,,2.5493895160965647
1985,22.160669918195815,32.13762024352755,2.697351080200957,12.367785537975854,0.518051494600509,0.19595039778091944,0.06915110902996817,7.630467203306832e-05,5.526766471523146,2.462313614171098,0.004330290137876627,0.1787627704054708,3.815233601653416e-05,0.03628287155172399,0.1507208034333182,0.5968551446426604,5.542923985826149,,,5.15905425699579,,1.2723804061514143,0.26760048481997056,,2.8763236884545185,0.16592450933590708,0.015604305430762471,0.0,0.43077802596268716,0.37366397894593556,0.025180541770912543,0.20567865210392738,0.003490938745512876,0.00024799018410747207,0.014459735350266447,3.1940181904641984,0.13740563816354778,0.14801198757614428,0.8263032934460969,0.06705273054905879,0.1527619534102028,0.0,0.0092710176520178,0.00024799018410747207,0.0011064177444794908,5.7228504024801233e-05,0.00022891401609920493,,0.006886496650984416,0.0,,0.0006104373762645466,,100.0,,2.5607469592554164
1986,30.26935799520868,24.86700038709449,3.543943752494251,12.299644628826835,0.10795490323095144,0.25538761835770873,0.08467978824864289,0.0,5.952705271013958,2.271452532267368,0.006315503760443478,0.20036940956822735,9.461428854596971e-05,0.04605350494975076,0.1293613860144771,0.5961646321281552,4.859460820437414,,,4.127761219967158,,1.3080425391480313,1.5251113706446222,,3.2977337201255015,0.25612087909394,0.02679949723064592,0.0,0.643802926411051,0.4690739890387814,0.05920489105764055,0.2733466403094849,0.004848982287980948,9.461428854596971e-05,0.0268704579470554,1.1691724171346844,0.07900293093588472,0.20961795627359592,0.7290977075352426,0.085933427571877,0.15613722967298652,0.03276019740904201,0.012016014645338155,0.0028857358006520763,0.002483625074331705,7.09607164094773e-05,0.0005913393034123107,,0.0074981823672680996,0.0,,0.0039738001189307285,,100.0,,2.5589322607165244
1987,31.589314594010826,25.944303630839034,3.732984592624468,10.522978125228839,0.1164481867105017,0.27246637675628327,0.08709210120364244,0.0,6.235013521927251,1.6541547062125386,0.0027618052869389075,0.1158291613875671,0.0002618953289338619,0.045236465906757964,0.12973342248732853,0.37096282910168205,4.621357357034394,,,4.081614892767972,,0.8737780519884303,2.17027897354238,,2.9829163705578874,0.5076721908051579,0.024808630249916738,0.0,1.0279153573991413,0.30879840147928994,0.025380038240317895,0.3327088736029611,0.009404423175352315,0.0001190433313335736,0.028165652193523513,0.986631130092658,0.11709102069970301,0.20370694857801114,0.5813838215669067,0.0876635091940436,0.14794705218136528,0.03237978612273202,0.012690019120158947,0.0014999459748030273,0.00211897129773761,0.0015951806398698863,0.0006666426554680122,,0.007880668534282572,0.0,,0.002285631961604613,,100.0,,2.6333710250197115
1988,30.379257475153082,27.779725255514766,3.6786623045009024,10.105810405978193,0.0934175104341595,0.22997777599998967,0.07662808052383997,0.0023851279259785403,6.4814214535968615,0.9747924299045826,0.002151291854804174,0.09065824479430197,0.005588682101067365,0.02766280721992758,0.13508709831743165,0.41903423954446517,4.698140807606906,,,4.287664968267423,,0.8698701847686442,1.894843835547246,,2.7991113063856394,0.915117464540884,0.0681632147473279,0.08350286101636635,1.4407341853266258,0.2886004790434034,0.05097626351601195,0.43283056774375284,0.01770139058789956,0.00011691803558718335,0.020413889013522216,0.8270548001366177,0.09743949085835861,0.21120073948468798,0.28441481336938224,0.07681514938077946,0.07354144438433834,0.037343620566546366,0.01440430198434099,0.001987606604982117,0.0033246344927429106,0.00028060328540924006,0.0012393311772241435,,0.011434583880426532,0.0,0.003063252532384204,0.006407108350177647,,100.0,,2.7042616245064433
1989,28.013647009362764,29.85467447272531,3.3845661693046822,10.482408686674999,0.10888632629345033,0.24782812873214805,0.07982406272196824,0.002763721944390569,6.228759923747936,1.9878717832359887,0.003541018741250417,0.08692769178215963,0.0023318903905795428,0.022455240798173376,0.1567980371887837,0.5940490770001385,3.8646980824094714,,,4.1748179127788605,,1.2279130232616535,0.951001039380333,,2.1690898947927857,0.8430215593498859,0.05773587874453424,0.013170862391236306,1.7014163220154441,0.4483707023219888,0.1069862674566818,0.6177350377266734,0.020663139849857615,0.00030228208766771853,0.021462028224408014,1.8806911915800917,0.06892031598823982,0.21591577690551322,0.1616345505914672,0.03979327768368609,0.09506771657149747,0.02487349749951512,0.010817380422966212,0.0026557640559378127,0.003617172235764991,0.0001079578884527566,0.00047501470919212907,,0.0098025762715103,0.00023750735459606454,0.0031955534982015957,0.006477473307165397,,100.0,,2.686734444562787
1990,29.020469659265856,29.448317949110205,3.685625937762486,10.445628917303164,0.30653225505519466,0.27882645507905207,0.07866089252800995,0.0008252791482255241,6.5461613625333275,2.1930024908775674,0.0027116314870267223,0.08832844826436609,0.001037493786340659,0.026786203210977008,0.15647292650355937,1.371425309116941,2.8844920994736167,,,3.0347164838548975,,0.3895553373666824,0.6258681266100025,,2.5099804220088737,0.8988468894387709,0.09669913676779641,0.014336277774889104,2.238109891179151,1.0505331968826221,0.08337677337501295,1.0150933523173946,0.015326612752759733,0.0003772704677602396,0.021669472491978762,0.6227792246552155,0.09818463923460236,0.3536910635252246,0.16812115219565676,0.047771872980140344,0.10582436620674719,0.02659756797709689,0.00985619097023626,0.00436218978347777,0.005971602019538717,0.0003772704677602396,0.0005187468931703295,,0.0146428100299443,0.0,0.0032303783801970517,0.008276370886490256,,100.0,,2.707852629826655
1991,28.840251737528455,29.054012346790053,3.951397781239713,14.792774127874711,0.4989010630074007,0.29252947547077823,0.08196603907094911,0.0015156967640972967,5.885639997085314,1.3869572701967825,0.0012315036208290534,0.10105434519379944,0.000828896667865709,0.02661942441945877,0.12111364455614959,1.107263851696953,1.354796079483593,,,1.8187887513928778,,0.3918076135191511,0.47365523878040516,,2.3445934319630055,1.282563655569581,0.1359627362919153,0.018756747455704045,2.456210288981608,0.6680670315378225,0.10242794538626263,1.5316352628822572,0.022427575556252185,0.0011130898111339522,0.017951533549777354,0.24241675120781134,0.13115513561829417,0.42628971490236467,0.22825445956827722,0.044713054540870247,0.0758795692526209,0.029721866233470427,0.009591518585303204,0.002676152099109289,0.005434720209766368,0.0001657793335731418,0.0002368276193902026,,0.021314485745118232,0.00021314485745118234,0.006844318200376855,0.010278318681534792,,100.0,,2.751107430399995
1992,24.82190008613054,25.278768863370733,5.400957998558438,14.687690311956,0.3886317430361284,0.2559377586622298,0.06539110886794938,0.00041276779684087657,6.451386867655809,1.3492510293892799,0.004953213562090519,0.11103453735019579,0.0021290128468634682,0.025352632574384363,0.1259810765200128,0.8585787420499095,1.818350768188493,0.6591032730713343,0.06517386265908577,1.7033623498369792,3.570506616536241,0.38530787604051503,0.026178168168066118,0.9558833189999246,2.938689467298177,1.7092714467180696,0.15887215254196474,0.01164439679508999,2.608301432858385,0.49397442971409733,0.1626522365761917,1.6082519595964868,0.016402088769203252,0.0021290128468634682,0.02228946102940733,0.09376346374553805,0.11928989328701331,0.5970360311989984,0.17805499278462233,0.04649068869681452,0.09159100165690187,0.07425475418958505,0.009645731673544693,0.0016510711873635063,0.004003217615350798,6.517386265908576e-05,0.0014772742202726107,,0.02137702695218013,2.1724620886361924e-05,0.006582560128567662,0.009993325607726485,,100.0,,2.6442931695981096
1993,21.864401819914324,26.373555415997924,4.375418754925805,19.888497088654947,0.23937189832500708,0.3244814531723009,0.056970960712933234,0.00051012679721466,5.659224257868107,1.0619411562977021,0.0004897217253260737,0.19095066273339154,0.0007957978036548696,0.029199657872567137,0.09922986459419568,0.8564212722358598,2.2202962772689747,0.5955016179965056,0.0612152156657592,2.2107467036251163,1.48548923348909,0.4228951148909531,0.009835244650298645,0.9182282349863881,2.542349526886534,2.098294352447117,0.17576928924828325,0.014201930034456136,2.354378004648876,0.5117387978938583,0.4253641285894721,1.7676913777082401,0.021670186345678757,0.0020609122607472266,0.019629679156820116,0.09849528200620657,0.07739643767340822,0.5019035532435597,0.15962887738441142,0.05258387025688715,0.08963948080656006,0.09045568368210352,0.008978231630978016,0.0007753927317662833,0.004986020126119864,0.0001224304313315184,4.08101437771728e-05,0.0001836456469972776,0.02397595946908902,2.04050718885864e-05,0.005407344050475396,0.006590838220013407,,100.0,,2.7623896496234366
1994,20.4999274784121,31.19103415161372,3.4711802712447706,14.2364857184984,0.25132079805139385,0.3146652464933156,0.07350086479111943,0.001046863891327788,5.3498050732822575,1.0029690720247457,0.0066852360779528905,0.25493890658808815,0.02242492651423209,0.02512473339186691,0.09164650557413441,0.9707366837917585,2.4168414044122386,0.33161709511955334,0.04007468440135497,1.8766963685534623,3.0133885281704473,0.6726008671615132,0.1340720422226816,1.659573124285443,2.979888883647958,2.3042759870447296,0.14578957139228035,0.014711192578132599,2.1633534144454645,0.4156416969234942,0.2738559207647131,1.9817684443830461,0.022039239817427114,0.0025528786121853074,0.02185557948561522,0.067054387144522,0.09533807824355346,0.9679450467482177,0.24588445222976182,0.05276561332955675,0.09063637374916901,0.18876608903626324,0.009550337254218416,0.0022039239817427114,0.005067115090557393,5.5098099543567786e-05,0.0012121581899584913,1.8366033181189262e-05,0.027034800842710593,0.00012856223226832483,0.004407847963485423,0.007842296168367815,,100.0,,2.7890203538687826
1995,19.928823263954822,30.82440219173275,2.7150725211850064,10.947707788578724,0.40389812073662645,0.5734349558468829,0.06276098001141933,0.0030952057570412988,4.024659323100632,0.9514872341603057,0.010737041439679986,0.15591443237163966,0.00486139661275413,0.019533021641893394,0.19074861241698582,0.8825708167111544,3.492161523622302,0.33739491455567694,0.06047017801044526,2.2183007406989654,2.892548471626883,0.5335470217688535,0.20618966712584152,1.7771902027251423,3.2696564498788354,1.9876292201275996,0.13874216088342184,0.022873045933389936,2.3235727105147204,3.4455760539231037,0.2560452129638344,2.2553568762759895,0.03418715963285728,0.003357511329671917,0.019235741992912028,0.22469095351538784,0.13061068813187265,2.2638544751458163,0.18039628581716405,0.05198896449538859,0.07276356584773358,0.04585101409583212,0.008358804247829045,0.0013989630540299654,0.0052849501643998775,0.00017487038175374568,0.0006645074506642336,,0.030479907539677872,0.000122409267227622,0.0037597132077055325,0.005858157788750481,,100.0,,2.6231878727817906
1996,23.59446029064361,25.374289912246528,3.5514339828375285,12.272817982626234,0.3937911793180673,0.3297216900190505,0.08015525347827461,0.0038481816800718873,4.495770471996023,0.8838780897772699,0.010942696720583567,0.22602140076365354,0.004176462581689394,0.020736410285505855,0.39127435907233304,0.29547104928362394,3.291234892649919,0.4381091010364307,0.06695106610210379,1.936510800813806,2.9204051386172094,0.8281432878137642,0.16043817175162273,1.3461158370825874,2.6519625502334274,2.3649173774246526,0.2019474679783697,0.021465923400211428,2.9448803036155815,2.042381391585452,0.2641566988348873,3.357283186272575,0.026116569506459443,0.017325936474257314,0.01635933159727243,0.3562577295664656,0.10835093536164493,2.1880651605921546,0.16235314367772483,0.06808181142989742,0.09589449892804731,0.0528897008161539,0.0575768225781372,0.0032463333604397914,0.0048257839672609555,0.00045594569669098195,0.0024256311063960236,,0.036238563972999245,1.8237827867639274e-05,0.016012812867787284,0.021812442129696574,,100.0,,2.5147655485081715
1997,24.598073378932433,23.594389285512925,3.999714340361317,14.171133099117814,0.2868391948640869,0.35809588333604425,0.1509551065360325,0.0018940824616743939,3.6399203141285996,0.7544652950355779,0.009421427417121769,0.3712238341910978,0.01578946327964775,0.024606743704683718,0.4727695137527621,0.19383321467704076,2.6548831359783307,0.1273117323592694,0.20315667231166212,1.6433288033646207,3.2314679625873497,1.3168771597762057,0.01489140694006075,0.921814011843344,2.5602443260829446,2.5206808622498666,0.21386803519837252,0.04003698444849667,3.331772691570676,1.9670372930430249,0.249692318999352,3.5312799894841977,0.03621616293098108,0.017601904255905142,0.01487507864297735,0.10032105728040926,0.09377341014996589,1.6673477283743021,0.10228045293041728,0.17605169915321822,0.10081090619291128,0.045376337594768446,0.3978389584370397,0.0018614258675075939,0.009500929895620843,0.0009470412308371969,0.0021716635120921928,0.0009796978250039968,0.032542296087216094,0.0001469546737505995,0.011691060711714362,0.016197670706732746,,100.0,,2.570489239878553
1998,25.334901001831856,24.104797721327184,3.4797760302023057,15.8675056029044,0.3089656057318732,0.3653030231422198,0.16669001738312766,0.0026163845953142543,3.4461191064732333,0.9187070689653165,0.04803929822047415,0.37888035621967897,0.031675283325520505,0.020884632065555794,0.47652259079155473,0.10106366058113285,2.36185217441744,0.1349528077949962,0.23770395903227848,1.6651197937812108,2.1743239696657146,1.0023230050558034,0.01303547827961303,0.46248081074451314,1.8826048280710015,2.9787151578511466,0.24067641963760592,0.021472931560360183,3.9015558048457466,1.6860044258467666,0.12004406007140075,3.557691653819451,0.04080940706064127,0.01698327752106353,0.010744206563006465,0.06169403912619706,0.10629642977176136,1.666157058679945,0.08335274947439021,0.0744353676584079,0.08387912270658361,0.05059375655317741,0.23792070095141693,0.004412246211032914,0.006521222492078383,0.005573363634988944,0.0031427578275076548,,0.033115068931225976,0.00017029722218021775,0.0066725547963339855,0.014521708582276749,,100.0,,2.619591243721339
1999,25.450319065841793,29.36407594835584,3.051523748471551,13.382501300780078,0.44719307803445846,0.38373654054562617,0.17767509928358324,0.002308093305984302,3.711045382230829,0.7896564223098793,0.007052507323840922,0.40949422070338154,0.019891276338378602,0.042138731259949505,0.3534267874788462,0.09530501942626846,1.5675800369810051,0.10562732560025381,0.23215571836025434,1.3980794348227827,1.0535163667759457,0.4693443624016133,0.012357916242457617,0.25235153478761696,2.003344847465694,3.464528194411117,0.2876781851097656,0.02340150157456306,4.205810827849741,1.4112387723520405,0.12123901226711986,3.684032676337945,0.037490487796508896,0.04838981729699033,0.012838769014537678,0.04201050385406149,0.09241990279378809,1.3025179605847381,0.11178224108287863,0.06889017381333701,0.07704864251296208,0.07262479700982549,0.032842244333068295,0.002340150157456306,0.00854618028975322,0.001314330910352172,0.007853928610641027,8.014212868001047e-05,0.04037560442898928,0.004680300314912612,0.02272830769365097,0.03359558034266039,,100.0,,2.867944733189302
2000,23.267729868577153,30.274401432727633,2.9435735164423606,12.199591478998673,0.5066435086151279,0.4444450567505093,0.2691028654228488,0.002008933090757299,3.789302958071641,0.6744678956422201,0.0043945411360315914,0.21194244107489504,0.014549070118218876,0.020481700651861525,0.30589145264734185,0.12369063818951777,1.244596828883233,0.1222624123203075,0.289254975489508,1.2591145094219087,1.5566563339107906,0.39792569986766063,0.022867308697135817,0.15760707888581874,1.7326734011986273,4.471994923554148,0.30133996361359483,0.03933114316748275,4.346562163699989,1.323102167320483,0.10220447099227759,4.155194022536608,0.02478207304926387,0.05193405935403049,0.024358313725432252,0.08592897399918917,0.1011058357082697,2.668114261162038,0.11397556332093364,0.09195577327146105,0.07494262115911018,0.06591811704047387,0.01527103044770978,0.002793672579334369,0.013487396064122957,0.0006905707499478216,0.00370397038608377,0.0005179280624608662,0.044792930007979154,0.0,0.01662078236806234,0.024201365827716835,,100.0,,2.8079484580817495
2001,23.470471029136597,27.133681600851833,2.421255454529957,13.688854320388625,0.7834532352152727,0.41853752328229743,0.3889661153308377,0.0038117620479630994,3.5873823724889538,0.8358800894146381,0.005989911789656298,0.2068485952614896,0.023415109723201894,0.021236959981508697,0.24808217995493173,0.10368900332852,1.1964697539439728,0.13400158723375039,0.32690397373245433,1.0521219554371797,2.0692271285686665,0.5966315167454622,0.013326041127997979,0.2767460255140193,1.8328071253557172,5.1169729025531305,0.33156279401329813,0.04389576771106712,4.301180194089663,1.333526801232043,0.08481170556717896,4.673059934780108,0.02778653524646116,0.039630224466917933,0.022794942088414247,0.0441982885085245,0.09801673837619398,2.497747838167058,0.1991191888864533,0.07275625178850201,0.09777472173822807,0.04487896030280363,0.015231922151979528,0.005324366035250043,0.012739619688166703,0.0008168061531349498,0.003766383928344491,,0.04468232178445633,0.0004991593158046915,0.01597309810575013,0.03146216293556844,,100.0,,2.638461725808818
2002,22.39025744853319,25.869307623839223,3.0119009935384176,13.135617314643062,0.8846937429977602,0.3968782226187297,0.43624262161718097,0.0040355064850373734,3.459623684145524,0.423524220312352,0.008260404971177585,0.5273693113785844,0.03302705126924089,0.017438632716930455,0.34582979401378044,0.09360335439120984,1.1477738011450702,0.1566563221429851,0.3408910333696372,1.1177624532780053,2.2385551785736557,0.7334715144248795,0.014641458546796248,0.2346566893664151,1.6227106654491077,6.056384201843878,0.3731750852499362,0.02657315461627498,3.878733613970633,1.7984664424725405,0.033449541117854906,5.176229076295231,0.01997357180861458,0.029428603248286986,0.013111753922504101,0.05869695172641003,0.21737831141964856,3.0657028904670924,0.13739661249237356,0.12428485856986944,0.17850924534715862,0.033318423578629866,0.015078517010879719,0.005448662185573927,0.004783371791546069,0.000247666462980633,0.004341447409895803,,0.05573952278611189,0.0025349390916841264,0.01663735886611076,0.02964713248032872,,100.0,,2.5298432016769166
2003,20.70014286298414,19.70795607313293,4.2268194723615355,16.267033483014046,1.1296070656722572,0.34041777658213795,0.47631649312957924,0.005990445308464022,3.738190054694929,0.5042073424179475,0.008107161549099115,0.4848248623321321,0.08044905189080437,0.019119619899069927,0.3023860579840604,0.1492354123381095,1.1541775757596293,0.11268401163380937,0.4801487179573957,0.9526744904991711,2.7969707344391948,0.5671969440101801,0.01604830613814842,0.26764700909363737,1.3121565479936954,7.02750061945106,0.37637428317959293,0.04252801126609331,4.556197121100361,2.562554786848861,0.02014339115271043,5.574601876507254,0.014263623817612947,0.024376823633980617,0.014761674697762382,0.028084535741759738,0.10573896880505892,3.2224445335535195,0.270178767734397,0.08266261135813519,0.10093831171028524,0.027724832328318474,0.014152945844246407,0.004772987601432073,0.006196458521139167,0.00023519069340389927,0.009822670136280498,,0.06765191122029808,0.0013834746670817603,0.013834746670817601,0.03036726894244464,,100.0,,2.3001727659514692
2004,18.746108333795085,19.634108887186,4.086163396516879,17.66386979660148,0.96762290928509,0.3048796603324385,0.5149996027655879,0.009379304859620843,3.544227684251934,0.45778323050216263,0.0020247802969933573,0.2953174720911537,0.09754215792031871,0.024976644695814836,0.3418612927246204,0.07785606819406717,1.2062726592578104,0.06404837287844149,0.5231379132496322,0.5985119926925462,2.9788567729366275,0.48385717548796103,0.015923917303450986,0.27612778011513284,1.215547459327909,7.586268932745421,0.5312631606349861,0.03681181210920827,5.060409296837941,2.029208687449362,0.03920235916952946,6.084425603168968,0.016968965198673365,0.016746892520938608,0.020861768608376723,0.03841857324811267,0.10677776869434648,3.414040842704606,0.5027333530954152,0.05686366859878764,0.1171368059557383,0.026622595130790083,0.022168078477404693,0.004428390456004827,0.005399827790107479,6.531549345139862e-05,0.018405906054604133,6.531549345139862e-05,0.07577903550231269,0.000143694085593077,0.016864460409151127,0.0409136250979561,,100.0,,2.326085531539151
2005,17.06912161035567,21.098553852163402,3.1379240080494872,17.030487030846004,0.8679677576856747,0.31029956527369684,0.45735056170196214,0.011031320505990028,3.5501135415713834,0.4197517283484011,0.0071878287459844524,0.4820961596243356,0.06933259811230837,0.02986193435614721,0.4676955443936654,0.10185253164014775,1.4289802870836312,0.035727002950960915,0.8110516345772805,0.7644804941605895,3.1719663636381075,0.33621817691503314,0.01733314952807709,0.3642956329540349,1.4380898617096185,8.247104849815223,0.7162871007283117,0.023422837771202805,4.316503302742625,2.6801616436589524,0.04543556330578019,5.190860241535841,0.016022868246257007,0.019467036187041226,0.015947995030153005,0.01405120688885155,0.08441955115726531,4.358444782630219,0.35806867714805185,0.05543113765566482,0.0922063656320818,0.033842693679010126,0.025544245560816272,0.005902505202865705,0.004635962358119711,0.0004741970353253631,0.025918611641336294,0.0004617181659746957,0.09651157555806207,4.9915477402669804e-05,0.03037356799952458,0.063679670296456,,100.0,,2.3009262377117246
2006,17.119740597577838,23.413504194321018,3.3509838753452827,15.656836548985192,0.6253776892943661,0.3346615109601814,0.38862103852093993,0.01310629723040783,3.700707672488042,0.3715324883340186,0.0028344271043419973,0.3455307190297242,0.05297567683032584,0.03184631114341277,0.5028179983033139,0.03969369196948359,1.8024965257136847,0.03551232636514436,0.2874249633907133,0.8726404603677707,1.710998407783438,0.2973103207298234,0.2583428042994687,0.31076799322110005,1.805436365396287,8.618877557800937,0.7585606256723532,0.01807240091735414,4.320369657538942,3.4367311515059757,0.04188393109556604,5.525446252214724,0.010201595073892065,0.0383233284520951,0.018704876386918055,0.022862816973866027,0.06843618830855491,3.1903233935673523,0.11712508695628086,0.07342571701289248,0.09350095691719902,0.044378695447734824,0.04188393109556604,0.012403546708670145,0.005411741217797567,0.0012415259217365773,0.021398753386912515,0.0005856254347814043,0.10316377659109219,0.00036308776956447074,0.02474853087386215,0.05987434445205079,,100.0,,2.3703198241753545
2007,16.338273782023265,21.681358773395125,3.7420484681202195,15.692954139343673,0.6189233366415811,0.45008328292915406,0.37280951968936615,0.02076027883669135,3.769156117397228,0.3364653520474832,0.0076715632390725545,0.3905931006643917,0.03060964676132088,0.021690496918461918,0.49389108270947846,0.0819357973907792,1.2466344982203594,0.033159538679586084,0.16240513333500245,0.7505327795989085,0.7229654931520844,0.16239418959286397,0.04073260823941234,0.2852048638708557,2.0047950660897866,8.737968102919288,0.9211457195377689,0.03239347672989267,4.630494286148219,3.9372301091599615,0.03647549254754469,6.6391962681814425,0.008207806603857939,0.10437046877465757,0.0167439254718702,0.025980443836745002,0.08529552622729172,4.602325093883778,0.09897520390038828,0.06246688012642817,0.14345057195115984,0.10161264575576132,0.06306878594404441,0.013811002578758294,0.003796942278686822,0.0006785120125855897,0.034100700503495125,0.00043774968553909015,0.12712250868055178,0.000689455754724067,0.030084347138673972,0.08382906478073576,,100.0,,2.2921308085524608
2008,14.935687907401842,21.436556326267368,3.1807990217694595,17.008614815265126,0.7004331485144003,0.543818072565277,0.40517449055347265,0.020713284550362455,3.9749303669020852,0.3078797750744121,0.006260606905897333,0.2666530125770669,0.0372861322640233,0.022500443613925347,0.40682844521478234,0.034855151922903595,0.9662314328436762,0.02970458170244905,0.19020478605062202,0.7202584037164085,0.9975788688405806,0.1524413380118583,0.01956994676435638,0.40378694469666915,1.9520217120848546,7.86921124671125,1.0217887689500877,0.09496363843963065,5.148538853320184,4.5961512975432885,0.11879612607608736,6.487720411738929,0.008414078075656344,0.15067637968200426,0.027095995491658496,0.018748519617128718,0.06645789635745981,4.804116670560995,0.13864358201180443,0.04182618230748432,0.20167146501124603,0.05969777294311323,0.07694774303489418,0.01865971668229329,0.004110299340691834,0.0010323341174617944,0.042436702484477846,0.00021090697023413003,0.14478208488230307,0.0031303034529486665,0.035387969531916134,0.09799403859088948,,100.0,,2.2721568893821473
2009,13.727057303443345,23.293916039639736,2.606622202817118,16.454661780841526,0.8111468095313669,0.34529111062899653,0.40508798554323444,0.030863631492453546,3.9457809493625775,0.3435639213026083,0.011277530307593668,0.2090463525886082,0.04555038517631677,0.022238973679639167,0.49461961003725385,0.02966701666502118,0.6121249283272864,0.02891066578353092,0.1747847865390118,0.8204149300344044,1.080509322714042,0.12291266265173159,0.01654940883977209,0.825517476279682,2.0317729552462622,8.472355764899227,1.4512341428355395,0.12488820599890767,4.486142854501303,3.1952889649990794,0.32032024272069104,7.783855275437117,0.009155232311770236,0.019089393143284176,0.02289372518898895,0.005260589713051701,0.05841963898077802,4.846278762281937,0.06546386211585153,0.04348453127612694,0.18046306255975214,0.01674131876492634,0.09587594084323627,0.017079983338727952,0.004139260020375439,0.0011966148274323613,0.03324557232819155,0.00041768630768865435,0.11949215045633532,0.0026190060373991303,0.04145254383331727,0.09325693480583713,,100.0,,2.316994436928029
2010,14.440468629312859,23.093029740549458,2.7185298996845084,18.12407152759707,0.6913680932686548,0.27146419005807065,0.3484670354665223,0.02844378291728616,3.941193070487666,0.34381166811854924,0.04635927352454086,0.21645923431586547,0.03392790796896435,0.021803489711056407,0.7556633205536283,0.022315068540504,0.5173085123374058,0.02520037313858842,0.20367999515626461,0.8340065024952328,1.2894344396226576,0.10039222949079561,0.0159817226319428,0.616299015835515,2.273139139190845,7.949466130286112,1.6073806821243364,0.15485491167378634,4.101368401987707,2.8078617948826468,0.10782035409437467,7.444842999725395,0.010906860643822678,0.038593506893526405,0.02050407948425952,0.006190103836315873,0.05833021813361454,4.065005378790572,0.025824499310514486,0.03546264445730713,0.15116131252517473,0.01483578605398019,0.1262167288013101,0.007100714152732588,0.002274592023066476,0.0015142733351648746,0.0369155283329383,0.0004194946401470261,0.1207735300559877,0.004348420050304539,0.040486348562482496,0.08672284316795593,,100.0,,2.366209841555659
2011,14.485117481839167,23.102280094082165,2.905060136380775,21.503417676772035,0.4683535305754548,0.2574578831991589,0.23785770518076682,0.02259596221888885,3.9013993688412567,0.32219328311525613,0.014156734171432662,0.2779275001653292,0.03954057127721913,0.02028060849926201,0.643356470085862,0.01927886362464795,0.500825185190303,0.03679994850704859,0.22298273883508257,0.5743400283942914,1.132519832867922,0.09903098623661073,0.010716780073701361,0.37788462788979066,2.62757680611268,6.874289819592108,1.5886161643643728,0.20713437888482047,3.97900624535381,2.9441943394541408,0.012540711779366585,6.223392748001269,0.010886887693918842,0.02243530502201678,0.017180869641965673,0.004233789658746216,0.04896264335259855,3.561864558887163,0.023030681692777968,0.036346328186468636,0.13096396672077026,0.01810701112981641,0.17474777808008102,0.01056557330017471,0.0023840299460779727,0.0004725211672707831,0.02528933287233231,3.7801693381662646e-05,0.1308789129106615,0.004526752782454103,0.051920625859713646,0.09303941783561719,,100.0,,2.473573018687847
2012,14.77091901713765,21.474509617806564,3.2213748629442875,19.770589049370365,0.47503484504999177,0.2884800635172692,0.3585595922433594,0.013153475568085344,3.849797727244491,0.28562102255806554,0.005312343432447667,0.32597784824292997,0.05744502098888348,0.016144617429694422,0.7481723323307424,0.012275948144963437,0.5150897258150723,0.05481243871951776,0.19072539573723749,0.4877448390171445,1.1496269747408996,0.09670729633953133,0.010577507971179104,0.4780731658053171,3.0323290358233472,6.932806330697814,1.6597534809370242,0.2528033840890549,3.7809637213125087,3.450117011238064,0.056124011964828996,7.051961344667529,0.01106816846582791,0.04713171482251527,0.07289139079157766,0.003972462850906693,0.034185826386781346,4.211188053110824,0.026410744702346396,0.03646928484264695,0.14122530045016737,0.01923011707873596,0.17621316803012466,0.008577122877610888,0.0016463641109003577,5.66146724594778e-05,0.02177777733941246,9.4357787432463e-05,0.14423531386926297,0.002699632913115226,0.06468226328495338,0.10266127272651976,,100.0,,2.3520392625267017
